title,imdbid,year,class,Country,Fem Wordcount,Production,Rated,Genre,Writers F,Writers M,Director,imdbRating
Bratz,tt0804452,2007,P,USA,0,Lions Gate Films,PG,Comedy,1,2,M,2.9
Death Proof,tt1028528,2007,P,USA,1,The Weinstein Co./Dimension,NOT RATED,Action,0,1,M,7.0
Imprint,tt0816530,2007,P,USA,1,Linn Productions,PG-13,Drama,0,2,M,6.0
Inside,tt0856288,2007,P,France,5,The Weinstein Company,R,Horror,0,1,M,6.8
Music and Lyrics,tt0758766,2007,P,USA,1,Warner Bros. Pictures,PG-13,Comedy,0,1,M,6.5
Vexille,tt0970472,2007,P,Japan,0,The Bigger Picture,PG-13,Animation,0,2,M,6.9
P.S. I Love You,tt0431308,2007,P,USA,3,N/A,PG-13,Drama,1,2,M,7.1
[Rec],tt1038988,2007,P,Spain,0,Odeon Sky Filmworks,R,Horror,0,0,M,7.5
Chakde! India,tt0871510,2007,P,India,1,Yash Raj Films,NOT RATED,Drama,0,0,M,8.2
"Nanny Diaries, The",tt0489237,2007,P,USA,2,N/A,PG-13,Comedy,1,1,M,6.2
Charlie Wilson&#39;s War,tt0472062,2007,P,USA,0,Universal Pictures,R,Biography,0,2,M,7.1
Se upp f&ouml;r d&aring;rarna,tt0959342,2007,P,Sweden,2,N/A,N/A,Comedy,1,0,F,5.1
"Golden Compass, The",tt0385752,2007,P,UK,1,New Line Cinema,PG-13,Adventure,0,2,M,6.1
"Secret, The",tt0446463,2007,P,France,4,N/A,R,Drama,1,0,M,6.4
How About You,tt0887745,2007,P,Ireland,2,Strand Releasing,NOT RATED,Comedy,1,1,M,6.9
Mr. Magorium&#39;s Wonder Emporium,tt0457419,2007,F,USA,1,20th Century Fox,G,Comedy,0,0,M,6.2
I Could Never Be Your Woman,tt0466839,2007,P,USA,4,Freestyle Releasing/Bauer Martinez Enter,PG-13,Comedy,1,0,F,6.0
We Are the Strange,tt0923985,2007,F,USA,0,eOne Entertainment Distribution,NOT RATED,Animation,0,0,M,5.5
Far North,tt0860866,2007,P,UK,1,Image Entertainment,R,Crime,1,0,M,6.2
There Will Be Blood,tt0469494,2007,F,USA,0,Paramount Vantage,R,Drama,0,1,M,8.1
Hairspray,tt0427327,2007,P,USA,0,New Line Cinema,PG,Comedy,1,3,M,6.7
We Own the Night,tt0498399,2007,F,USA,0,Sony/Columbia,R,Crime,0,1,M,6.9
Eastern Promises,tt0765443,2007,P,UK,2,Focus Features,R,Crime,0,1,M,7.7
"Bad Mother&#39;s Handbook, The",tt0909010,2007,P,UK,5,Cabin Fever Entertainment,PG-13,Comedy,3,0,M,6.6
Barbie Fairytopia: Magic of the Rainbow,tt1007920,2007,P,USA,1,Universal Studios,TV-Y,Animation,0,0,M,6.1
Awake,tt0211933,2007,P,USA,0,MGM,R,Crime,0,0,M,6.5
Transmorphers,tt0960835,2007,P,USA,0,Uncorkd Entertainment,PG-13,Action,0,0,M,1.7
Ninas Mal,tt0806940,2007,P,Mexico,0,Sony Pictures International,R,Comedy,1,2,M,5.4
Superbad,tt0829482,2007,P,USA,0,Sony Pictures/Columbia,R,Comedy,0,2,M,7.6
Black Water,tt0816436,2007,P,Australia,0,GGrindstone Entertainment Group,R,Action,0,2,M,6.0
Lars and the real Girl,tt0805564,2007,P,USA,0,MGM/Sidney Kimmel Entertainment,PG-13,Comedy,1,0,M,7.3
No Country for Old Men,tt0477348,2007,P,USA,0,Miramax Films,R,Crime,0,2,M,8.1
Out at the Wedding,tt0488023,2007,P,USA,2,Goff-Kellam Productions,NOT RATED,Comedy,1,0,M,6.2
American Zombie,tt0765430,2007,P,USA,0,iHQ,NOT RATED,Comedy,2,0,F,5.1
Bratz: Fashion Pixiez,tt2330312,2007,P,USA,0,MGA Entertainment,TV-G,Animation,0,0,M,6.0
Negative Happy Chain Saw Edge,tt1024856,2007,F,Japan,0,N/A,N/A,Comedy,0,0,M,5.7
Cocalero,tt0925230,2007,P,Argentina,0,Cinema Tropical,N/A,Documentary,0,1,M,7.0
Tricks,tt1094278,2007,P,Poland,1,Kino Swiat International,N/A,Comedy,0,0,M,7.1
"4 Months, 3 Weeks and 2 Days",tt1032846,2007,P,Romania,2,IFC First Take,NOT RATED,Drama,0,1,M,7.9
Dan in Real Life,tt0480242,2007,P,USA,1,Buena Vista,PG-13,Comedy,0,2,M,6.8
Premonition,tt0477071,2007,P,USA,1,Sony,PG-13,Drama,0,0,M,5.9
Bring It On: In It to Win It,tt0972785,2007,P,USA,1,Universal Pictures,PG-13,Comedy,2,0,M,5.4
Enchanted,tt0461770,2007,P,USA,1,Walt Disney Pictures,PG,Animation,0,0,M,7.1
Then She Found Me,tt0455805,2007,P,USA,4,ThinkFilm,R,Comedy,2,1,F,6.0
Because I Said So,tt0490084,2007,P,USA,5,Universal Pictures,PG-13,Comedy,2,1,M,5.6
Disturbia,tt0486822,2007,P,USA,0,Dreamworks,PG-13,Crime,0,3,M,6.9
Arranged,tt0848542,2007,P,USA,2,Film Movement,NOT RATED,Comedy,0,0,M,7.4
Timecrimes,tt0480669,2007,F,Spain,0,Magnolia Pictures,R,Horror,0,0,M,7.2
"Savages, The",tt0775529,2007,P,USA,0,Fox Searchlight Pictures,R,Comedy,1,0,F,7.2
Sword of the Stranger,tt1121794,2007,P,Japan,0,Shochiku Company,NOT RATED,Animation,0,0,M,7.8
Days and Clouds,tt0887732,2007,P,Italy,0,Film Movement,UNRATED,Drama,0,0,M,6.9
Import/Export,tt0459102,2007,P,Austria,0,Movienet,N/A,Drama,0,0,M,7.1
"So, You&#39;ve Downloaded a Demon",tt0348062,2007,P,USA,0,Accidental Films,NOT RATED,Comedy,0,2,M,6.5
Welcome to the Quiet Room,tt0997174,2007,P,Japan,1,N/A,N/A,Comedy,0,0,M,7.2
My Blueberry Nights,tt0765120,2007,P,Hong Kong,2,The Weinstein Company,PG-13,Drama,0,1,M,6.7
Vacancy,tt0452702,2007,F,USA,0,Sony Screen Gems,R,Crime,0,1,M,6.2
Blades of Glory,tt0445934,2007,P,USA,0,Paramount Pictures,PG-13,Comedy,0,3,M,6.3
She&#39;s a Boy I Knew,tt1095496,2007,P,Canada,1,N/A,N/A,Documentary,0,0,M,8.1
Knocked Up,tt0478311,2007,P,USA,1,Universal,R,Comedy,0,0,M,7.0
Cutlass,tt1107809,2007,P,USA,4,N/A,N/A,Short,1,0,F,7.6
"Orphanage, The",tt0464141,2007,P,Spain,4,Picturehouse,R,Drama,0,1,M,7.5
Atonement,tt0783233,2007,P,UK,2,Focus Features,R,Drama,0,2,M,7.8
Cafe com Leite,tt1166805,2007,F,Brazil,0,N/A,NOT RATED,Short,0,1,M,6.7
Shotgun Stories,tt0952682,2007,P,USA,0,International Film Circuit,PG-13,Drama,0,0,M,7.3
Nancy Drew,tt0479500,2007,P,USA,2,Warner Bros. Pictures,PG,Comedy,2,1,M,5.9
Meduzot,tt0807721,2007,P,Israel,1,Zeitgeist Films,UNRATED,Drama,0,0,M,7.1
Ha-Sodot (The Secrets),tt0782867,2007,P,France,1,Monterey Media,R,Drama,0,0,M,7.1
Est&ocirc;mago,tt1039960,2007,F,Brazil,0,ABC Distribution,N/A,Drama,0,1,M,7.8
Las 13 rosas,tt0809533,2007,P,Spain,1,N/A,N/A,Drama,0,3,M,6.9
"Babysitters, The",tt0796302,2007,P,USA,2,Peace Arch Entertainment,R,Drama,0,1,M,5.7
"Lucky Ones, The",tt0981072,2008,P,USA,0,Lionsgate,R,Comedy,0,1,M,7.0
La belle personne,tt1263778,2008,P,France,5,IFC Films,UNRATED,Comedy,0,0,M,6.8
Revolutionary Road,tt0959337,2008,P,USA,0,Paramount Vantage,R,Drama,0,2,M,7.3
Mamma Mia!,tt0795421,2008,P,USA,1,Universal Pictures,PG-13,Comedy,2,0,M,6.4
Waltz with Bashir,tt1185616,2008,F,Israel,0,Sony Pictures Classics,R,Animation,0,1,M,8.0
Wild Child,tt1024255,2008,P,USA,1,Universal Pictures,PG-13,Comedy,1,0,M,6.1
Martyrs,tt1029234,2008,P,France,3,Bir Film,R,Horror,0,0,M,7.1
Possession,tt0368563,2008,P,USA,2,Yari Film Group,PG-13,Drama,0,1,M,5.6
Seven Pounds,tt0814314,2008,P,USA,0,Sony Pictures,PG-13,Drama,0,1,M,7.6
Starship Troopers 3: Marauder,tt0844760,2008,P,USA,0,Sony Entertainment,R,Action,0,1,M,4.3
My Only Sunshine,tt1370212,2008,P,Turkey,1,N/A,N/A,Drama,0,0,M,7.5
Step Up 2: The Streets,tt1023481,2008,P,USA,0,Touchstone Pictures,PG-13,Drama,1,0,M,6.3
35 Shots of Rum,tt1100048,2008,P,France,1,Cinéart,UNRATED,Drama,1,0,F,7.1
Fly Me to the Moon,tt0486321,2008,F,Belgium,0,Summit Entertainment,G,Animation,0,0,M,4.5
Older Than America,tt0932669,2008,P,USA,4,Older Than America,N/A,Drama,1,0,M,5.6
Fanboys,tt0489049,2008,F,USA,0,The Weinstein Co.,PG-13,Adventure,0,3,M,6.6
"Sky Crawlers, The",tt1056437,2008,P,Japan,0,Sony Pictures Home Entertainment,PG-13,Animation,0,0,M,6.8
Kenna,tt1340664,2008,P,Mexico,0,N/A,N/A,Thriller,0,2,M,5.4
Herb &amp; Dorothy,tt1227929,2008,P,USA,0,Arthouse Films,NOT RATED,Documentary,0,0,M,7.6
"Welcome Home, Roscoe Jenkins",tt0494652,2008,P,USA,0,Universal Pictures,PG-13,Comedy,0,1,M,5.4
Okuribito (Departures),tt1069238,2008,P,Japan,0,Regent Releasing,PG-13,Drama,0,0,M,8.1
Grizzly Park,tt0915460,2008,P,USA,0,ScatterScream Productions,R,Comedy,0,0,M,4.1
Defiance,tt1034303,2008,P,USA,0,Paramount Vantage,R,Action,0,2,M,7.2
Phoebe in Wonderland,tt1034325,2008,P,USA,3,ThinkFilm,PG-13,Drama,0,1,M,7.2
Twilight,tt1099212,2008,P,USA,0,Summit Entertainment,PG-13,Drama,1,0,F,5.2
Merlin,tt1199099,2008,P,UK,0,,TV-PG,Adventure,0,4,M,7.9
My Prison Yard,tt1103193,2008,P,Spain,1,N/A,N/A,Drama,1,0,M,6.5
Cloverfield,tt1060277,2008,P,USA,0,Paramount,PG-13,Action,0,1,M,7.0
Quarantine,tt1082868,2008,P,USA,1,Screen Gems,R,Horror,0,2,M,6.0
"Definitely, Maybe",tt0832266,2008,P,UK,1,Universal Pictures,PG-13,Comedy,0,1,M,7.2
Mid-August Lunch,tt1277728,2008,P,Italy,2,Zeitgeist Films,NOT RATED,Comedy,1,2,M,7.0
Pontypool,tt1226681,2008,F,Canada,0,IFC Entertainment,NOT RATED,Fantasy,0,2,M,6.6
"Edge of Love, The",tt0819714,2008,P,UK,1,Capitol Films,R,Biography,1,0,M,6.3
Casi divas,tt1049948,2008,P,Mexico,1,Maya Entertainment,PG-13,Comedy,0,1,M,6.2
Transporter 3,tt1129442,2008,F,France,1,Lionsgate Films,PG-13,Action,0,2,M,6.1
Mad Money,tt0951216,2008,P,USA,0,Overture Films,PG-13,Comedy,0,4,F,5.8
Vicky Cristina Barcelona,tt0497465,2008,P,Spain,0,The Weinstein Co.,PG-13,Drama,0,0,M,7.1
"Boy in the Striped Pajamas, The",tt0914798,2008,P,UK,0,Miramax,PG-13,Drama,0,2,M,7.8
All about women,tt1037146,2008,P,Hong Kong,1,N/A,N/A,Comedy,0,0,M,5.0
Skin,tt0964586,2008,P,UK,1,Elysian Films,PG-13,Biography,3,1,M,6.9
Hunger,tt0986233,2008,F,Ireland,0,IFC Films,NOT RATED,Biography,0,1,M,7.6
"Chaser, The",tt1190539,2008,F,South Korea,1,IFC Films,NOT RATED,Action,0,0,M,7.9
Solo Quiero Caminar,tt1078600,2008,P,Spain,1,20th Century Fox Pictures,N/A,Crime,0,0,M,5.9
Aanrijding in Moscou,tt0948530,2008,P,Belgium,2,NeoClassics Films,NOT RATED,Comedy,0,0,M,7.2
Etz Limon,tt1172963,2008,P,Israel,3,IFC,NOT RATED,Drama,0,0,M,7.4
Frozen River,tt0978759,2008,P,USA,0,Sony Pictures Classics,R,Crime,1,0,F,7.2
Resident Evil: Degeneration,tt1174954,2008,P,Japan,0,N/A,R,Animation,1,0,M,6.5
"House Bunny, The",tt0852713,2008,P,USA,2,Sony Pictures/Columbia,PG-13,Comedy,2,0,M,5.5
"Brothers Bloom, The",tt0844286,2008,P,USA,1,Summit Entertainment,PG-13,Adventure,0,0,M,6.8
Damn Bastard!,tt1056444,2008,F,Spain,0,N/A,N/A,Comedy,0,1,M,6.7
American Violet,tt1152397,2008,P,USA,2,Samuel Goldwyn Films,PG-13,Drama,0,0,M,7.1
Rain,tt0965440,2008,P,Bahamas,3,Image Entertainment,R,Drama,1,0,F,6.6
Superhero Movie,tt0426592,2008,P,USA,0,The Weinstein Company/Dimension Films,PG-13,Action,0,1,M,4.5
Sex and the City,tt1000774,2008,P,USA,4,Warner Bros. Pictures,R,Comedy,0,2,M,5.6
Blindness,tt0861689,2008,P,Canada,0,Miramax,R,Drama,0,0,M,6.6
Dead at 17,tt1153103,2008,P,Canada,0,N/A,TV-14,Drama,1,0,M,4.6
"Eye, The",tt0406759,2008,P,USA,2,Lionsgate Films,PG-13,Horror,0,2,M,5.4
Barbie and the Diamond Castle,tt1294138,2008,P,USA,0,Universal Studios,TV-Y,Animation,0,0,M,6.3
Helen,tt1288589,2008,P,UK,3,New Wave Films,UNRATED,Drama,1,2,M,5.8
Seventh Moon,tt1052040,2008,F,USA,0,Seventh Moon Pictures,R,Horror,1,2,M,4.7
"Dark Knight, The",tt0468569,2008,P,USA,0,Warner Bros. Pictures/Legendary,PG-13,Action,0,4,M,9.0
High School Musical 3: Senior Year,tt0962726,2008,P,USA,0,Walt Disney Pictures,G,Comedy,0,2,M,4.7
Ghost in the Shell 2.0,tt1260502,2008,P,Japan,1,Manga Entertainment,TV-14,Animation,0,0,M,8.0
Gake no ue no Ponyo,tt0876563,2008,P,Japan,0,Walt Disney Pictures,G,Animation,0,0,M,7.7
God&#39;s Forgotten Town,tt1077084,2008,P,Spain,2,Flins y Piniculas,N/A,Horror,0,2,M,5.1
Tinker Bell,tt0823671,2008,P,USA,1,Walt Disney Pictures,G,Animation,0,3,M,6.9
Fashion,tt0964516,2008,P,India,3,UTV Communications,N/A,Drama,0,0,M,7.0
Dim Sum Funeral,tt1216477,2008,P,Canada,1,HBO Films,R,Comedy,0,1,F,5.2
Easy Virtue,tt0808244,2008,P,UK,2,Sony Pictures Classics,PG-13,Comedy,0,0,M,6.7
"Curious Case of Benjamin Button, The",tt0421715,2008,P,USA,0,Paramount,PG-13,Drama,0,2,M,7.8
Hamlet 2,tt1104733,2008,P,USA,0,Focus Features,R,Comedy,0,1,M,6.4
Birds of America,tt1029134,2008,P,USA,0,First Look Studio,R,Comedy,1,0,M,6.2
"Chronicles of Narnia: Prince Caspian, The",tt0499448,2008,P,USA,0,Walt Disney Pictures,PG,Action,0,3,M,6.5
"Alphabet Killer, The",tt0818165,2008,P,USA,0,Anchor Bay Entertainment,R,Crime,0,0,M,5.2
"Synecdoche, New York",tt0383028,2008,P,USA,1,Sydney Kimmel Entertainment,R,Comedy,1,1,F,7.5
Nick and Norah&#39;s Infinite Playlist,tt0981227,2008,P,USA,2,Sony Pictures/Screen Gems,PG-13,Comedy,1,1,M,6.7
Examined Life,tt1279083,2008,P,Canada,0,Films We Like/Zeitgeist Films,N/A,Documentary,0,0,M,7.1
Pretty Ugly People,tt0874425,2008,P,USA,2,Osiris Entertainment,R,Comedy,0,1,M,5.0
Camino,tt1206285,2008,P,Spain,1,N/A,N/A,Drama,0,1,M,7.6
"X-Files: I Want to Believe, The",tt0443701,2008,P,USA,0,20th Century Fox,PG-13,Drama,0,3,M,5.9
Treeless Mountain,tt1143155,2008,P,USA,1,Oscilloscope Pictures,NOT RATED,Drama,0,0,M,7.2
Tropic Thunder,tt0942385,2008,F,USA,0,DreamWorks/Paramount Studios,R,Action,0,4,M,7.0
Were the World Mine,tt0476991,2008,P,USA,0,Wolfe Releasing,NOT RATED,Adventure,0,2,M,7.0
"Family That Preys, The",tt1142798,2008,P,USA,0,Lionsgate,PG-13,Drama,0,1,M,5.4
Changeling,tt0824747,2008,P,USA,3,Universal Pictures,R,Biography,0,0,M,7.8
City of Ember,tt0970411,2008,P,USA,0,Fox Walden,PG,Adventure,1,0,M,6.5
"Day the Earth Stood Still, The",tt0970416,2008,P,USA,0,20th Century Fox,PG-13,Drama,0,1,M,5.5
Inkheart,tt0494238,2008,P,Germany,4,Warner Bros. Pictures/New Line Cinema,PG,Adventure,0,1,M,6.1
Bedtime Stories,tt0960731,2008,P,USA,0,Walt Disney Pictures,PG,Comedy,0,0,M,6.1
S&eacute;raphine,tt1048171,2008,P,France,0,Music Box Films,UNRATED,Biography,0,2,M,7.4
Wendy and Lucy,tt1152850,2008,P,USA,3,Oscilloscope Pictures,R,Drama,1,2,F,7.1
"Angus, Thongs and Perfect Snogging",tt0963743,2008,P,USA,2,Nickelodeon Movies,PG-13,Comedy,0,3,M,6.4
Rough Aunties,tt1179080,2008,P,UK,1,Women Make Movies,N/A,Documentary,0,0,M,7.0
Deadgirl,tt0896534,2008,F,USA,1,Dark Sky Films,R,Horror,0,1,M,5.7
Coco Chanel,tt1094661,2008,P,Italy,0,Screen Media Ventures,PG,Biography,2,2,M,7.0
"Women, The",tt0430770,2008,P,USA,4,Picturehouse Entertainment,PG-13,Comedy,2,0,M,4.9
Kung Fu Panda,tt0441773,2008,P,USA,0,Paramount Pictures,PG,Animation,0,4,M,7.6
Bonnie &amp; Clyde vs. Dracula,tt1117379,2008,P,USA,0,Indican Pictures,NOT RATED,Action,0,1,M,4.9
"Strangers, The",tt0482606,2008,P,USA,0,Universal Pictures,R,Horror,0,1,M,6.2
"Bank Job, The",tt0200465,2008,P,UK,1,Lionsgate,R,Crime,0,1,M,7.3
Ai no mukidashi,tt1128075,2008,P,Japan,1,Omega Project,UNRATED,Action,0,0,M,8.1
21,tt0478087,2008,P,USA,0,Sony/Columbia Pictures,PG-13,Crime,0,3,M,6.8
"Ruins, The",tt0963794,2008,P,USA,0,DreamWorks/Paramount Studios,R,Horror,0,2,M,5.9
Pirates II: Stagnetti&#39;s Revenge,tt1266097,2008,P,USA,0,N/A,R,Adult,0,1,M,7.9
Taken,tt0936501,2008,P,France,1,20th Century Fox,PG-13,Action,0,1,M,7.8
Hancock,tt0448157,2008,F,USA,0,Columbia Pictures,PG-13,Action,0,1,M,6.4
Lorna&#39;s Silence,tt1186369,2008,P,Belgium,0,Sony Pictures Classics,R,Drama,0,0,M,7.2
Nim&#39;s Island,tt0410377,2008,P,USA,3,Fox Walden,PG,Adventure,3,2,F,6.0
Princess: A Modern Fairtyale,tt1052352,2008,P,Canada,0,N/A,N/A,Comedy,1,0,M,5.6
Birdemic,tt1316037,2008,P,USA,0,Independant Pictures,NOT RATED,Horror,0,2,M,1.8
Forgetting Sarah Marshall,tt0800039,2008,P,USA,3,Universal Pictures,R,Comedy,0,1,M,7.2
Bi the Way,tt0951257,2008,P,USA,0,N/A,N/A,Documentary,0,0,F,6.1
Transsiberian,tt0800241,2008,P,UK,0,First Look,R,Crime,0,1,M,6.7
Rachel Getting Married,tt1084950,2008,P,USA,2,Sony Pictures Classics,R,Drama,1,0,M,6.7
Everlasting Moments,tt0961066,2008,P,Sweden,2,IFC Films,NOT RATED,Biography,0,1,M,7.5
Zombie Strippers!,tt0960890,2008,P,USA,0,Triumph Films,R,Comedy,0,1,M,4.1
Lion&#39;s Den,tt1022606,2008,P,Argentina,2,Strand Releasing,NOT RATED,Drama,0,3,M,7.1
Baby Mama,tt0871426,2008,P,USA,3,Universal Pictures,PG-13,Comedy,0,1,M,6.0
Dante 01,tt0487928,2008,P,France,0,The Weinstein Company,R,Sci-Fi,0,3,M,4.9
"Beaches of Agnes, The",tt1129435,2008,P,France,3,Cinema Guild,N/A,Documentary,0,0,M,8.0
Stargate: The Ark of Truth,tt0942903,2008,P,USA,0,MGM,NOT RATED,Action,0,1,M,7.4
Doomsday,tt0483607,2008,P,UK,0,Universal Pictures,R,Action,0,1,M,6.0
I Can&#39;t Think Straight,tt0830570,2008,P,UK,4,Regent Releasing/here! Films,PG-13,Drama,1,0,M,6.6
Ciao,tt0870089,2008,F,USA,0,Regent Releasing/here! Films,R,Drama,0,1,M,6.4
One Million Yen Girl,tt1077094,2008,P,Japan,4,N/A,N/A,Drama,0,0,M,7.3
Over Her Dead Body,tt0785007,2008,P,USA,1,New Line Cinema,PG-13,Comedy,0,0,M,5.2
While She Was Out,tt0887971,2008,P,USA,3,Anchor Bay Entertainment,R,Crime,1,1,F,4.8
Four Christmases,tt0369436,2008,P,Germany,0,New Line Cinema,PG-13,Comedy,0,4,M,5.7
Speed Racer,tt0811080,2008,P,USA,0,Warner Bros. Pictures,PG,Action,2,0,F,6.0
Happy-Go-Lucky,tt1045670,2008,P,UK,1,Miramax Films,R,Comedy,0,1,M,7.0
"Duchess, The",tt0864761,2008,P,UK,1,Paramount Vantage,PG-13,Biography,1,2,M,6.9
"Mummy: Tomb of the Dragon Emperor, The",tt0859163,2008,P,USA,0,Universal Pictures,PG-13,Action,0,2,M,5.2
Miao Miao,tt0984130,2008,P,Hong Kong,0,N/A,N/A,Comedy,0,0,M,5.8
Keith,tt0435679,2008,P,USA,3,Lili Claire Communications,PG-13,Drama,0,2,M,7.5
Dr. Horrible&#39;s Sing-Along Blog,tt1227926,2008,F,USA,0,,TV-PG,Comedy,0,0,M,8.6
Last Chance Harvey,tt1046947,2008,P,USA,2,Overture Films,PG-13,Drama,0,1,M,6.7
Sparrow,tt0491044,2008,F,Hong Kong,0,Videorama,N/A,Drama,0,0,M,6.7
"Secret of Moonacre, The",tt0396707,2008,P,Hungary,2,Warner Bros.,PG,Adventure,2,1,M,6.2
Clash of the Santas,tt1286742,2008,P,UK,1,N/A,NOT RATED,Drama,0,1,M,6.4
Sleep Dealer,tt0804529,2008,F,USA,0,Maya Releasing,PG-13,Drama,0,3,M,5.9
Camp Rock,tt1055366,2008,P,USA,2,Walt Disney Home Entertainment,TV-G,Comedy,2,1,M,5.1
Die Welle,tt1063669,2008,P,Germany,0,Constantin Film,NOT RATED,Drama,0,3,M,7.6
Rambo,tt0462499,2008,F,Germany,0,Lionsgate,R,Action,0,1,M,7.0
Doubt,tt0918927,2008,P,USA,0,Miramax,PG-13,Drama,0,2,M,7.5
I&#39;ve Loved You So Long,tt1068649,2008,P,France,3,Sony Pictures Classics,PG-13,Drama,0,0,M,7.6
Day of the Dead,tt0489018,2008,P,USA,0,First Look International,R,Action,0,2,M,4.5
Max Payne,tt0467197,2008,P,Canada,1,20th Century Fox,PG-13,Action,0,2,M,5.4
French Film,tt0986230,2008,P,UK,0,Slingshot Productions,N/A,Comedy,0,0,M,6.5
Sunshine Cleaning,tt0862846,2008,P,USA,2,Overture Films,R,Comedy,1,0,F,6.9
Miss Pettigrew Lives for a Day,tt0970468,2008,P,UK,2,Focus Features,PG-13,Comedy,0,2,M,7.1
Prom Night,tt0926129,2008,P,USA,4,Screen Gems,PG-13,Horror,0,0,M,3.9
Kataude mashin garu,tt1050160,2008,P,Japan,1,Media Blasters,NOT RATED,Action,0,0,M,5.9
Outpost,tt0892899,2008,F,UK,0,Screen Gems,R,Action,0,2,M,5.9
"Baader Meinhof Complex, The",tt0765432,2008,P,Germany,0,Vitagraph Films,R,Action,0,0,M,7.4
Passengers,tt0449487,2008,P,USA,1,Sony Pictures/TriStar Pictures,PG-13,Drama,0,1,M,5.9
"Gamers: Dorkness Rising, The",tt0447166,2008,P,USA,0,N/A,N/A,Action,0,0,M,7.5
Repo! The Genetic Opera,tt0963194,2008,P,USA,0,Lionsgate Films,R,Horror,0,4,M,6.7
"Sisterhood of the Traveling Pants 2, The",tt1018785,2008,P,USA,0,Warner Bros. Pictures,PG-13,Comedy,2,0,F,6.2
Vantage Point,tt0443274,2008,P,USA,0,Sony Pictures Releasing,PG-13,Action,0,0,M,6.6
What Happens In Vegas,tt1033643,2008,P,USA,1,20th Century Fox,PG-13,Comedy,1,0,M,6.1
"Secret Life of Bees, The",tt0416212,2008,P,USA,4,Fox Searchlight,PG-13,Drama,1,0,F,7.3
Diary of a Nymphomaniac,tt1111890,2008,P,Spain,3,IFC Films,NOT RATED,Drama,0,0,M,5.8
"Other Boleyn Girl, The",tt0467200,2008,P,UK,0,Sony Pictures/Columbia,PG-13,Biography,0,1,M,6.7
27 Dresses,tt0988595,2008,P,USA,4,20th Century Fox,PG-13,Comedy,0,0,F,6.1
Bolt,tt0397892,2008,P,USA,0,Walt Disney Pictures,PG,Animation,0,1,M,6.9
"Loss of a Teardrop Diamond, The",tt0896031,2008,P,USA,1,Paladin,PG-13,Drama,0,0,M,5.9
"No. 1 Ladies&#39; Detective Agency, The",tt1356380,2008,P,UK,2,,TV-PG,Comedy,0,0,M,8.2
"Bleach: Fade to Black, I Call Your Name",tt1339302,2008,P,Japan,0,Neon Alley,TV-14,Animation,0,1,M,7.3
"Burning Plain, The",tt1068641,2008,P,USA,3,Magnolia Pictures,R,Crime,0,1,M,6.8
Nothing But the Truth,tt1073241,2008,P,USA,1,Paramount Pictures,R,Crime,0,0,M,7.2
La mujer sin cabeza,tt1221141,2008,P,Argentina,4,Strand Releasing,UNRATED,Drama,0,0,M,6.5
Cracks,tt1183665,2009,P,UK,0,IFC Films,R,Drama,2,2,F,6.7
Precious: Based on the Novel Push by Sapphire,tt0929632,2009,P,USA,2,Lionsgate Films,R,Drama,0,0,M,7.3
Beeswax,tt1339268,2009,P,USA,0,Cinema Guild,N/A,Comedy,0,1,M,6.0
"House of the Devil, The",tt1172994,2009,P,USA,3,Magnolia Pictures,R,Horror,0,0,M,6.4
"Assassin Next Door, The",tt1198153,2009,P,Israel,3,First Look Studios,R,Action,0,1,M,5.8
"Girl on the Train, The",tt1183672,2009,P,France,2,Strand Releasing,UNRATED,Drama,0,0,M,6.0
Drag Me to Hell,tt1127180,2009,P,USA,5,Universal Pictures,PG-13,Horror,0,2,M,6.6
Whiteout,tt0365929,2009,P,USA,0,Warner Bros. Pictures,R,Action,0,3,M,5.5
"Last House on the Left, The",tt0844708,2009,P,USA,2,Rogue Pictures,R,Horror,0,2,M,6.6
Ink,tt1071804,2009,P,USA,0,eOne Entertainment Distribution,NOT RATED,Action,0,0,M,7.0
Amelia,tt1129445,2009,P,USA,0,Fox Searchlight Pictures,PG,Adventure,3,1,F,5.8
12 Men of Christmas,tt1446201,2009,P,USA,1,Lifetime Television,PG,Comedy,0,1,M,5.6
Spring Breakdown,tt0814331,2009,P,USA,1,WARNER BROTHERS PICTURES,R,Comedy,3,2,F,4.9
Alice,tt1461312,2009,P,UK,0,,NOT RATED,Adventure,0,0,M,7.3
Star Trek,tt0796366,2009,P,USA,0,IMAX,PG-13,Action,0,2,M,8.0
Last of the Living,tt1351177,2009,F,New Zealand,0,N/A,N/A,Comedy,1,1,F,4.7
Mega Shark vs Giant Octopus,tt1350498,2009,F,USA,0,The Asylum,R,Action,0,1,M,2.5
Helen,tt1012729,2009,P,USA,1,E-1 Entertainment,R,Drama,1,0,F,6.4
Wonder Woman,tt1186373,2009,P,USA,0,Laguna Productions,PG-13,Animation,0,3,F,7.4
"Lovely Bones, The",tt0380510,2009,P,USA,7,Paramount Pictures,PG-13,Drama,1,1,M,6.7
Push,tt0465580,2009,P,USA,1,Summit Entertainment,PG-13,Action,0,1,M,6.1
Jaffa,tt1406160,2009,P,Germany,2,Transfax Film Productions,N/A,Drama,0,0,M,6.9
"Milk of Sorrow, The",tt1206488,2009,P,Spain,1,Olive Films,N/A,Drama,1,0,F,6.7
Cargo,tt0381940,2009,P,Switzerland,0,Atlantis Pictures,N/A,Mystery,0,3,M,6.2
